Employee ID,Full Name,Date of Birth,Gender,Education Level,Hire Date,Department,Job Title,Organization Level,Region,Country,Latitude,Longitude,Employment Status,Employment Type,Base Salary ($),Times Promoted,Annual Leave Entitlement (days),Ethnicity,Tenure (Years),Age (Years),Age Band,Tenure Band,Salary Band,Performance Review Year,Performance Rating,Projects Handled,Project Target,Working Hours,Overtime,Team Size,Potential Rating,Satisfaction Score,Incentive Amount ($),Bonus ($),Incentive Amount ($) Band,Bonus ($) Band,Satisfaction Score Band,Team Size Band,Performance Rating Band,Projects Handled Band,Project Target Band,Working Hours Band,Overtime Band
1573,Patrick Hurst,1/14/1998,Male,High School,7/30/2020,Sales,Account Executive,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,112653.13,0,18,White,4,26,26-35,4-6 Years,100K-125K,2023,2,45,51,1816,137.25,7.5,Moderate,3.25,5398.65,8064.25,5K-10K,5K-10K,High,10-Jun,Below Average,41-60,41-60,1701-1900,101-150
1574,Megan Kelly,11/28/1972,Female,Doctorate,1/11/2021,IT,Data Scientist,Mid-Level,Europe,UK,51.5074,-0.1278,Remote,Full-time,30323.47,3,25,Asian British,3,52,46-55,1-3 Years,30K-50K,2023,3,32,36,1664.333333,154.6666667,15.33333333,Moderate,4,6861.11,8656.74,5K-10K,5K-10K,High,16-20,Average,21-40,21-40,1501-1700,151-200
1575,Ing. Claus-Peter Hartung B.Sc.,8/18/1964,Male,High School,8/5/2022,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Onsite,Part-time,49956.17,0,24,German,0,60,56-66,<1 Year,30K-50K,2024,3.142857143,74,89,2097.428571,218.5714286,3.857142857,Moderate,2.857142857,18959.96,15527.18,15K-20K,10K-20K,Medium,5-Jan,Good,61-80,Above 80,1901-2100,Above 200
1576,Leroy Owens,4/4/1969,Female,High School,11/16/2018,Operations,Operations Coordinator,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,116827.2,2,18,White,6,55,46-55,4-6 Years,100K-125K,2023,3.166666667,66,75,2005.833333,132.5,11.66666667,Low,4,13379.98,18844.41,10K-15K,10K-20K,High,15-Nov,Good,61-80,61-80,1901-2100,101-150
1577,Kelly Hahn,9/7/1988,Male,Associate's,8/28/2021,HR,HR Specialist,Operational,North America,USA,37.7749,-122.4194,Remote,Full-time,56531.82,2,22,White,3,36,36-45,1-3 Years,50K-75K,2023,2,30,39,1978.333333,124,10,High,4.333333333,4145.98,5300.22,500-5K,5K-10K,Very High,10-Jun,Below Average,21-40,21-40,1901-2100,101-150
1578,Guy Wells,5/5/1975,Male,Associate's,3/1/2020,IT,Software Engineer,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,59217.21,1,22,Black British,4,49,46-55,4-6 Years,50K-75K,2023,1.75,44,50,1921,203.75,11.75,Moderate,3.5,4602.23,6829.81,500-5K,5K-10K,High,15-Nov,Below Average,41-60,41-60,1901-2100,Above 200
1579,Luis Evans,9/9/1996,Female,High School,5/14/2020,HR,HR Specialist,Operational,North America,USA,37.7749,-122.4194,Remote,Full-time,42524.05,3,24,White,4,28,26-35,4-6 Years,30K-50K,2023,2.5,42,49,1871.5,243.75,15,Low,4.75,6680,9908.54,5K-10K,5K-10K,Very High,15-Nov,Average,41-60,41-60,1701-1900,Above 200
1580,Matthew Haynes,4/8/1981,Male,Bachelor's,6/16/2020,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,87441.38,3,20,Bengali,4,43,36-45,4-6 Years,75K-100K,2023,2.5,42,54,1864.5,216.25,10.75,Low,4.75,6633.8,8933.17,5K-10K,5K-10K,Very High,15-Nov,Average,41-60,41-60,1701-1900,Above 200
1581,Fabienne Sontag,10/9/1981,Female,High School,8/5/2021,IT,IT Support Specialist,Entry,Europe,Germany,52.52,13.405,Onsite,Full-time,105917.87,1,15,Turkish,3,43,36-45,1-3 Years,100K-125K,2023,2,30,33,2037.333333,105,12.66666667,High,3.666666667,3349.18,5717.62,500-5K,5K-10K,High,15-Nov,Below Average,21-40,21-40,1901-2100,101-150
1582,Falan De,3/19/1974,Male,Associate's,8/10/2019,Operations,Logistics Manager,Mid-Level,Asia,India,28.7041,77.1025,Onsite,Full-time,128259.28,3,15,Indo-Aryan,5,50,46-55,4-6 Years,125K-150K,2023,2,54,62,1862,154,11.2,High,4,7143.89,9493.45,5K-10K,5K-10K,High,15-Nov,Below Average,41-60,61-80,1701-1900,151-200
1583,Bodo Zänker,1/18/1990,Male,High School,3/12/2019,Sales,Sales Representative,Entry,Europe,Germany,52.52,13.405,Onsite,Full-time,56458.65,1,22,German,5,34,26-35,4-6 Years,50K-75K,2023,1.8,53,58,2037.8,137.8,8.6,High,3.6,7372.28,9024.57,5K-10K,5K-10K,High,10-Jun,Below Average,41-60,41-60,1901-2100,101-150
1584,Stacey Davis,1/28/2006,Male,High School,12/4/2022,Sales,Sales Manager,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Part-time,61473.11,4,20,White,2,18,18-25,1-3 Years,50K-75K,2023,2.5,23,24,1953,20.5,13.5,High,4,3687.52,5207.85,500-5K,5K-10K,High,15-Nov,Average,21-40,21-40,1901-2100,0-50
1585,Viraj Sandhu,7/5/1969,Male,Bachelor's,7/24/2021,HR,HR Specialist,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,52400.91,0,22,India-Tribal,0,55,46-55,<1 Year,50K-75K,2023,3,34,41,1929,201.6666667,8,High,4.333333333,6664.7,9363.98,5K-10K,5K-10K,Very High,10-Jun,Average,21-40,41-60,1901-2100,Above 200
1586,Becky Davis,5/10/1975,Female,Associate's,7/7/2020,HR,HR Specialist,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,122356.65,3,15,Bengali,2,49,46-55,1-3 Years,100K-125K,2021,4,20,20,1992.5,162.5,11.5,High,4.5,5734.77,8000,5K-10K,5K-10K,Very High,15-Nov,Good,20-Oct,20-Oct,1901-2100,151-200
1587,Nitara Sodhi,1/11/1973,Male,High School,8/14/2018,Marketing,Marketing Coordinator,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,107626.15,4,15,Dravidian,2,51,46-55,1-3 Years,100K-125K,2021,1.5,45,57,1707.5,226,11.5,Low,2,3957.04,4817.8,500-5K,500-5K,Low,15-Nov,Below Average,41-60,41-60,1701-1900,Above 200
1588,Samuel Morar,12/19/1971,Female,Bachelor's,9/3/2018,Sales,Sales Representative,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,51107.48,1,24,Indo-Aryan,6,53,46-55,4-6 Years,50K-75K,2023,2.333333333,64,67,1817,85,10.66666667,High,3.666666667,10228.32,13711.88,10K-15K,10K-20K,High,15-Nov,Average,61-80,61-80,1701-1900,51-100
1589,Ucchal Dhawan,12/1/1966,Male,Bachelor's,5/5/2020,Marketing,Marketing Coordinator,Entry,Asia,India,28.7041,77.1025,Remote,Part-time,109823.84,1,18,Indo-Aryan,4,58,56-66,4-6 Years,100K-125K,2023,2.5,42,44,1939,221.5,13,Moderate,3.75,7545.13,10116.3,5K-10K,10K-20K,High,15-Nov,Average,41-60,41-60,1901-2100,Above 200
1590,Dr Reece Thompson,8/11/1986,Male,High School,12/26/2021,Operations,Logistics Manager,Mid-Level,Europe,UK,51.5074,-0.1278,Remote,Part-time,120184.87,3,15,White British,2,38,36-45,1-3 Years,100K-125K,2023,2.333333333,32,39,1897.333333,225.6666667,11.33333333,Low,5,5242.92,6689.72,5K-10K,5K-10K,Very High,15-Nov,Average,21-40,21-40,1701-1900,Above 200
1591,Todd Baker,5/31/1986,Female,High School,2/4/2021,HR,HR Manager,Senior,North America,USA,37.7749,-122.4194,Remote,Full-time,51147.8,2,22,White,3,38,36-45,1-3 Years,50K-75K,2023,2.333333333,32,35,1911.666667,121,15.33333333,High,4,5067.65,7624.52,5K-10K,5K-10K,High,16-20,Average,21-40,21-40,1901-2100,101-150
1592,Michael Roberts,8/27/2006,Female,High School,6/4/2019,Finance,Financial Analyst,Operational,North America,USA,37.7749,-122.4194,Onsite,Part-time,83715.54,1,18,USA-Other,4,18,18-25,4-6 Years,75K-100K,2023,2.2,52,60,1724,135.2,12.6,Moderate,3.4,7439.41,10087.45,5K-10K,10K-20K,High,15-Nov,Average,41-60,41-60,1701-1900,101-150
1593,Jelena Bolzmann,8/25/1986,Female,Master's,5/27/2022,Sales,Sales Manager,Mid-Level,Europe,Germany,52.52,13.405,Remote,Full-time,75565.32,4,22,German,2,38,36-45,1-3 Years,75K-100K,2023,1,22,25,1996,198,9.5,Moderate,3,1587.82,2165.1,500-5K,500-5K,Medium,10-Jun,Poor,21-40,21-40,1901-2100,151-200
1594,Amber Foley,3/17/1985,Male,Associate's,3/4/2022,Finance,Financial Analyst,Operational,North America,USA,37.7749,-122.4194,Remote,Full-time,62598.01,0,20,Hispanic,2,39,36-45,1-3 Years,50K-75K,2023,1,21,24,1813.5,36,5.5,High,1,1472.64,2042.65,500-5K,500-5K,Very Low,10-Jun,Poor,21-40,21-40,1701-1900,0-50
1595,Benjamin Watson-Smith,7/6/1990,Male,Master's,8/30/2021,Marketing,Content Strategist,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,73455.5,2,20,UK-Other,3,34,26-35,1-3 Years,50K-75K,2023,2.333333333,30,38,1969.333333,208.3333333,11,Low,4.333333333,4944.9,6172.6,500-5K,5K-10K,Very High,15-Nov,Average,21-40,21-40,1901-2100,Above 200
1596,Helmut Mitschke,11/21/1975,Male,High School,10/17/2022,Sales,Sales Representative,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,105567.25,3,18,German,2,49,46-55,1-3 Years,100K-125K,2023,1.5,20,20,1708,103,11.5,Moderate,3,2782.48,3000,500-5K,500-5K,Medium,15-Nov,Below Average,20-Oct,20-Oct,1701-1900,101-150
1597,Dustin Cooper,10/7/1981,Other,Doctorate,5/17/2019,Finance,Financial Analyst,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Part-time,91337,0,18,Bengali,5,43,36-45,4-6 Years,75K-100K,2023,2.8,50,56,1921.2,156.4,12.4,Low,4,9796.78,13651.48,5K-10K,10K-20K,High,15-Nov,Average,41-60,41-60,1901-2100,151-200
1598,Clifford Evans,9/26/1988,Male,Associate's,9/19/2019,Sales,Sales Manager,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,75965.53,1,22,White,5,36,36-45,4-6 Years,75K-100K,2023,1.8,52,61,1840.4,150.4,8.2,High,3.4,6667.11,8374.74,5K-10K,5K-10K,High,10-Jun,Below Average,41-60,61-80,1701-1900,151-200
1599,Melissa Lane,10/16/2000,Male,Associate's,12/6/2022,Marketing,Content Strategist,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,64374.45,3,22,Black,2,24,18-25,1-3 Years,50K-75K,2023,2,23,23,1717.5,134.5,4.5,Low,2,3543.18,4215.29,500-5K,500-5K,Low,5-Jan,Below Average,21-40,21-40,1701-1900,101-150
1600,Sai Vohra,8/24/1977,Male,Doctorate,7/13/2019,Operations,Operations Coordinator,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,129189.55,2,15,Indo-Aryan,5,47,46-55,4-6 Years,125K-150K,2023,1.6,52,62,1967.2,71,13.6,High,3.6,5079.42,7659.66,5K-10K,5K-10K,High,15-Nov,Below Average,41-60,61-80,1901-2100,51-100
1601,Yauvani Mohanty,4/21/1974,Male,Bachelor's,4/12/2020,Marketing,Marketing Coordinator,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,50949.71,2,22,Indo-Aryan,4,50,46-55,4-6 Years,50K-75K,2023,1,45,50,1951.5,127.75,13.25,High,3,2694.38,4189.78,500-5K,500-5K,Medium,15-Nov,Poor,41-60,41-60,1901-2100,101-150
1602,Prof. Canan Loos MBA.,4/9/1993,Female,Bachelor's,3/8/2021,Sales,Sales Representative,Entry,Europe,Germany,52.52,13.405,Remote,Part-time,61742.98,0,22,Germany-Other,3,31,26-35,1-3 Years,50K-75K,2023,3,32,33,2091.666667,174.3333333,10.33333333,Moderate,4.333333333,6412.53,8933.84,5K-10K,5K-10K,Very High,15-Nov,Average,21-40,21-40,1901-2100,151-200
1603,Hildegard Ditschlerin,4/23/1960,Female,Associate's,10/31/2019,HR,HR Specialist,Operational,Europe,Germany,52.52,13.405,Remote,Part-time,44059.75,2,24,German,5,64,56-66,4-6 Years,30K-50K,2023,2.2,53,68,2029,140,9.6,Low,3.6,7073.47,11033.31,5K-10K,10K-20K,High,10-Jun,Average,41-60,61-80,1901-2100,101-150
1604,Carly Velez,9/16/1965,Male,Bachelor's,10/31/2022,HR,HR Manager,Senior,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,50509.29,0,24,Bengali,0,59,56-66,<1 Year,50K-75K,2023,3,21,21,1850.5,104,6.5,High,2.5,5094.24,6144.42,5K-10K,5K-10K,Medium,10-Jun,Average,21-40,21-40,1701-1900,101-150
1605,Elwira Vollbrecht,7/9/1985,Female,Bachelor's,8/6/2021,Operations,Logistics Manager,Mid-Level,Europe,Germany,52.52,13.405,Onsite,Full-time,46376.29,4,24,German,3,39,36-45,1-3 Years,30K-50K,2023,2.666666667,35,38,1849.333333,232.3333333,11.33333333,Low,4.333333333,5131.78,9063.95,5K-10K,5K-10K,Very High,15-Nov,Average,21-40,21-40,1701-1900,Above 200
1606,Justin Hurst,6/22/1972,Female,Doctorate,2/17/2021,IT,IT Support Specialist,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,132792.69,0,15,Bengali,3,52,46-55,1-3 Years,125K-150K,2023,2,35,41,1896.333333,80.66666667,7,High,4,4680.04,6052.04,500-5K,5K-10K,High,10-Jun,Below Average,21-40,41-60,1701-1900,51-100
1607,Rudra Bera,6/15/1999,Male,Doctorate,1/8/2019,Finance,Accountant,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,53453.05,1,22,India-Tribal,5,25,18-25,4-6 Years,50K-75K,2023,2.4,54,62,1976,95.6,7.6,High,3,9289.7,11785.9,5K-10K,10K-20K,Medium,10-Jun,Average,41-60,61-80,1901-2100,51-100
1608,Cameron Mcbride,12/21/1964,Female,Bachelor's,8/4/2018,Marketing,Marketing Coordinator,Entry,North America,USA,37.7749,-122.4194,Onsite,Part-time,131054.25,1,15,White,6,60,56-66,4-6 Years,125K-150K,2023,2,65,77,1893.166667,159.5,12,Low,4.166666667,8133.4,11615.19,5K-10K,10K-20K,Very High,15-Nov,Below Average,61-80,61-80,1701-1900,151-200
1609,Kimberly Hunt,9/29/1991,Male,Associate's,11/25/2021,Operations,Operations Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,41804.04,3,24,Bengali,3,33,26-35,1-3 Years,30K-50K,2023,2.666666667,31,33,1837.666667,110.3333333,8.666666667,High,3.666666667,6234.01,7963.56,5K-10K,5K-10K,High,10-Jun,Average,21-40,21-40,1701-1900,101-150
1610,Alison Hart,11/2/1991,Male,Bachelor's,8/16/2020,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,82269.46,4,18,Hispanic,4,33,26-35,4-6 Years,75K-100K,2023,2.25,40,50,1967.5,170.5,7.25,High,3.25,7178.94,8686.75,5K-10K,5K-10K,High,10-Jun,Average,21-40,41-60,1901-2100,151-200
1611,Carl Brown,12/7/1988,Female,Doctorate,5/5/2020,Finance,Financial Analyst,Operational,North America,USA,37.7749,-122.4194,Remote,Part-time,89261.53,1,20,White,4,36,36-45,4-6 Years,75K-100K,2023,2.5,43,48,1755.25,66.5,14,High,4.75,7091.73,10284.98,5K-10K,10K-20K,Very High,15-Nov,Average,41-60,41-60,1701-1900,51-100
1612,Matthew Webb,4/18/1993,Female,High School,2/23/2019,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,44860.15,1,22,Bengali,5,31,26-35,4-6 Years,30K-50K,2023,2.6,54,68,1947.4,176.6,13.6,Moderate,4.4,8386.53,13130.07,5K-10K,10K-20K,Very High,15-Nov,Average,41-60,61-80,1901-2100,151-200
1613,Robert Harrington,12/26/1970,Female,High School,2/26/2021,R&D,Research Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Full-time,79492.35,1,18,Hispanic,3,54,46-55,1-3 Years,75K-100K,2023,2.666666667,33,36,1992,126,10,Moderate,4,5913.92,7836.94,5K-10K,5K-10K,High,10-Jun,Average,21-40,21-40,1901-2100,101-150
1614,Katherine Ruiz,9/7/1997,Male,Doctorate,4/5/2021,Finance,Financial Analyst,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,120790.3,2,15,Bengali,3,27,26-35,1-3 Years,100K-125K,2023,2.333333333,34,43,1848,204.3333333,13.33333333,Low,4.666666667,5374.85,7603.52,5K-10K,5K-10K,Very High,15-Nov,Average,21-40,41-60,1701-1900,Above 200
1615,Warhi Doctor,7/9/1976,Male,Master's,11/12/2021,Operations,Operations Coordinator,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,57491.03,1,24,Dravidian,3,48,46-55,1-3 Years,50K-75K,2023,1.666666667,35,42,1722,112.6666667,9.333333333,Moderate,3,3280.4,5193.22,500-5K,5K-10K,Medium,10-Jun,Below Average,21-40,41-60,1701-1900,101-150
1616,Lindsay Hutchinson,6/2/1993,Female,Master's,11/6/2021,Operations,Logistics Manager,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,48221.29,1,24,Hispanic,1,31,26-35,1-3 Years,30K-50K,2023,2.666666667,32,37,1838.666667,159.6666667,18.66666667,Low,2.666666667,5826.5,8538.83,5K-10K,5K-10K,Medium,16-20,Average,21-40,21-40,1701-1900,151-200
1617,Julie Lester,8/25/1996,Female,High School,2/2/2019,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,102248.84,3,15,Bengali,5,28,26-35,4-6 Years,100K-125K,2023,2.8,58,68,2170,134.4,10.4,High,4.2,10497.42,14233.68,10K-15K,10K-20K,Very High,15-Nov,Average,41-60,61-80,Above 2100,101-150
1618,Amanda Guzman,7/22/1969,Male,Associate's,5/2/2021,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,76837.09,1,22,White,3,55,46-55,1-3 Years,75K-100K,2023,4,31,32,1917.666667,158.3333333,10,High,4,8725.54,11835.07,5K-10K,10K-20K,High,10-Jun,Good,21-40,21-40,1901-2100,151-200
1619,Editha Rudolph,3/12/2000,Female,Bachelor's,12/6/2022,HR,HR Specialist,Operational,Europe,Germany,52.52,13.405,Remote,Full-time,45621.59,2,22,German,2,24,18-25,1-3 Years,30K-50K,2023,2.5,22,24,2093,44,5.5,High,4.5,3989.73,4918.87,500-5K,500-5K,Very High,10-Jun,Average,21-40,21-40,1901-2100,0-50
1620,Barry Matthews,9/22/1975,Female,High School,1/29/2019,Marketing,Marketing Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,71743.1,2,22,Black British,5,49,46-55,4-6 Years,50K-75K,2023,1.8,54,69,1897,145.4,8,Low,3.6,6865.33,8435.35,5K-10K,5K-10K,High,10-Jun,Below Average,41-60,61-80,1701-1900,101-150
1621,Prof. Burkard Hande,9/22/1977,Female,Associate's,3/26/2022,R&D,R&D Engineer,Mid-Level,Europe,Germany,52.52,13.405,Onsite,Full-time,64424.59,4,22,German,2,47,46-55,1-3 Years,50K-75K,2023,3,23,25,1706,263.5,14.5,Low,5,3989.68,6179.38,500-5K,5K-10K,Very High,15-Nov,Average,21-40,21-40,1701-1900,Above 200
1622,Ms Rebecca Matthews,1/14/1965,Male,Associate's,11/4/2021,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,57947.86,1,22,White British,3,59,56-66,1-3 Years,50K-75K,2023,2,31,34,1887.666667,190,12.33333333,Low,2.333333333,4307.66,5686.55,500-5K,5K-10K,Medium,15-Nov,Below Average,21-40,21-40,1701-1900,151-200
1623,Hritik Bhatt,1/26/1981,Male,Doctorate,12/6/2022,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,51469.01,3,24,Indo-Aryan,2,43,36-45,1-3 Years,50K-75K,2023,3.5,22,26,2026.5,144,10.5,Moderate,4.5,5425.65,6958.4,5K-10K,5K-10K,Very High,15-Nov,Good,21-40,21-40,1901-2100,101-150
1624,Justin Shaw,5/26/1975,Male,High School,3/19/2020,Operations,Logistics Manager,Mid-Level,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,46356.92,2,24,Bengali,4,49,46-55,4-6 Years,30K-50K,2023,1.5,42,46,1742.25,148.25,11,Moderate,2.75,3572.24,6030.32,500-5K,5K-10K,Medium,15-Nov,Below Average,41-60,41-60,1701-1900,101-150
1625,James Sanchez,1/21/2006,Male,Associate's,5/17/2020,R&D,Research Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,102400.64,3,15,Bengali,4,18,18-25,4-6 Years,100K-125K,2023,2.5,44,52,2015.25,156.75,7.75,High,4,7827.03,9832.83,5K-10K,5K-10K,High,10-Jun,Average,41-60,41-60,1901-2100,151-200
1626,Ganga Chad,7/1/2003,Male,Associate's,7/11/2021,Operations,Operations Coordinator,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,56619.73,3,22,Indo-Aryan,0,21,18-25,<1 Year,50K-75K,2024,2.714285714,80,82,2013,131.2857143,10.71428571,High,3.142857143,18475.32,21708.72,15K-20K,20K-30K,High,15-Nov,Average,61-80,Above 80,1901-2100,101-150
1627,Dr Max Chambers,12/5/1997,Female,High School,8/29/2022,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,69205.32,0,22,White British,2,27,26-35,1-3 Years,50K-75K,2023,3.5,21,21,1933.5,90,16.5,Low,5,4873.39,7272.56,500-5K,5K-10K,Very High,16-20,Good,21-40,21-40,1901-2100,51-100
1628,Alexander Wells,8/21/2001,Female,Doctorate,10/31/2021,HR,HR Manager,Senior,North America,USA,37.7749,-122.4194,Remote,Full-time,112580.82,0,18,White,3,23,18-25,1-3 Years,100K-125K,2023,2,32,35,2050.333333,96,7,Low,3.666666667,4530.08,5777.84,500-5K,5K-10K,High,10-Jun,Below Average,21-40,21-40,1901-2100,51-100
1629,Bruce Ali-Morton,7/26/1981,Male,Master's,6/15/2018,IT,Software Engineer,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,77922.39,0,22,White British,6,43,36-45,4-6 Years,75K-100K,2023,2.5,65,72,1729.333333,155.1666667,11.83333333,High,3.333333333,11206.43,15164.11,10K-15K,10K-20K,High,15-Nov,Average,61-80,61-80,1701-1900,151-200
1630,Upadhriti Rajagopalan,1/30/1969,Female,Doctorate,7/7/2022,HR,HR Manager,Senior,Asia,India,28.7041,77.1025,Remote,Full-time,45939.48,2,22,Dravidian,2,55,46-55,1-3 Years,30K-50K,2023,2.5,24,28,1804.5,228,2.5,Low,3.5,3930.72,4823,500-5K,500-5K,High,5-Jan,Average,21-40,21-40,1701-1900,Above 200
1631,Jessica Douglas,10/21/1972,Male,Bachelor's,1/30/2022,Operations,Operations Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,64100.59,4,20,Bengali,2,52,46-55,1-3 Years,50K-75K,2023,3,22,29,1830.5,116,7,High,4.5,3756.32,5424.47,500-5K,5K-10K,Very High,10-Jun,Average,21-40,21-40,1701-1900,101-150
1632,Ashley Hudson,10/28/1994,Female,Associate's,11/30/2021,IT,IT Support Specialist,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,49487.3,1,22,Bengali,3,30,26-35,1-3 Years,30K-50K,2023,1.666666667,32,42,1864.333333,135,12.66666667,Low,3.333333333,3460.49,4730.11,500-5K,500-5K,High,15-Nov,Below Average,21-40,41-60,1701-1900,101-150
1633,Karen Ali,1/13/1998,Female,Associate's,3/24/2019,IT,IT Support Specialist,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,94248.08,2,15,Bengali,5,26,26-35,4-6 Years,75K-100K,2023,3,54,58,1979.6,172.4,13.4,Low,3,10837.48,14686.47,10K-15K,10K-20K,Medium,15-Nov,Average,41-60,41-60,1901-2100,151-200
1634,Susan Castillo,10/29/1982,Female,Doctorate,1/29/2019,IT,Software Engineer,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,59079.14,4,22,Hispanic,2,42,36-45,1-3 Years,50K-75K,2023,1.8,53,65,1835.6,136,5,Moderate,3.8,6865.83,8136.02,5K-10K,5K-10K,High,5-Jan,Below Average,41-60,61-80,1701-1900,101-150
1635,Deanna Romero,5/18/2006,Male,Associate's,5/25/2021,Operations,Logistics Manager,Mid-Level,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,62684.82,2,20,Bengali,0,18,18-25,<1 Year,50K-75K,2023,3.333333333,34,36,1756.666667,254.3333333,8.333333333,Low,5,7473.07,10791.2,5K-10K,10K-20K,Very High,10-Jun,Good,21-40,21-40,1701-1900,Above 200
1636,Geetika Padmanabhan,3/19/1961,Female,Master's,1/27/2021,HR,HR Specialist,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,63721.47,0,22,Indo-Aryan,3,63,56-66,1-3 Years,50K-75K,2023,4,31,34,1810,171,12,Moderate,4.333333333,7735.58,11428.76,5K-10K,10K-20K,Very High,15-Nov,Good,21-40,21-40,1701-1900,151-200
1637,William Cooper,8/18/1961,Female,Doctorate,6/10/2018,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,49051.82,0,24,White,6,63,56-66,4-6 Years,30K-50K,2023,1.666666667,63,68,1843.166667,204.1666667,12.66666667,High,3.166666667,7053.84,9876.78,5K-10K,5K-10K,High,15-Nov,Below Average,61-80,61-80,1701-1900,Above 200
1638,Mr Liam Hart,1/20/1993,Male,Doctorate,9/16/2020,Marketing,Content Strategist,Operational,Europe,UK,51.5074,-0.1278,Onsite,Part-time,55830.37,1,24,UK-Other,4,31,26-35,4-6 Years,50K-75K,2023,3,41,51,1937,176.75,11,Low,4,7524.56,10742.72,5K-10K,10K-20K,High,15-Nov,Average,41-60,41-60,1901-2100,151-200
1639,Brian Chen,10/29/1974,Male,Doctorate,11/6/2018,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,81706.27,2,18,Black,6,50,46-55,4-6 Years,75K-100K,2023,1.333333333,63,71,1868.333333,133,5.666666667,Low,4.166666667,5848.66,7738.3,5K-10K,5K-10K,Very High,10-Jun,Below Average,61-80,61-80,1701-1900,101-150
1640,Meredith Lewis,6/20/2006,Male,High School,8/18/2021,IT,Software Engineer,Operational,North America,USA,37.7749,-122.4194,Remote,Full-time,77442.02,1,20,White,3,18,18-25,1-3 Years,75K-100K,2023,2.333333333,32,39,1992.333333,178.3333333,16.66666667,High,4.333333333,4345.21,6542.03,500-5K,5K-10K,Very High,16-20,Average,21-40,21-40,1901-2100,151-200
1641,Hans-Henning Häring,8/5/1965,Male,Bachelor's,9/27/2019,Operations,Operations Coordinator,Entry,Europe,Germany,52.52,13.405,Onsite,Part-time,53657.34,4,22,German,5,59,56-66,4-6 Years,50K-75K,2023,3.2,58,67,1924.2,101.2,9,High,4.4,12279.14,15063,10K-15K,10K-20K,Very High,10-Jun,Good,41-60,61-80,1901-2100,101-150
