Employee ID,Full Name,Date of Birth,Gender,Education Level,Hire Date,Department,Job Title,Organization Level,Region,Country,Latitude,Longitude,Employment Status,Employment Type,Base Salary ($),Times Promoted,Current Employment Status,Annual Leave Entitlement (days),Ethnicity,Tenure (Years),Age (Years),Age Band,Tenure Band,Salary Band,Performance Review Year,Performance Rating,Projects Handled,Project Target,Working Hours,Overtime,Team Size,Potential Rating,Satisfaction Score,Incentive Amount ($),Bonus ($),Incentive Amount ($) Band,Bonus ($) Band,Satisfaction Score Band,Team Size Band,Performance Rating Band,Projects Handled Band,Project Target Band,Working Hours Band,Overtime Band
1303,Karla Perez,1982-07-27,Male,Master's,2019-05-03,Operations,Operations Coordinator,Entry,North America,USA,37.7749,-122.4194,Onsite,Part-time,55070.88,3,Active,24,Black,5,42,36-45,4-6 Years,50K-75K,2023,2.6,54,69,1844.4,75.6,12.0,Low,4.2,8247.43,13236.84,5K-10K,10K-20K,Very High,11-15,Average,41-60,61-80,1701-1900,51-100
1304,Mary Alvarez,1969-07-13,Male,Bachelor's,2018-01-31,Marketing,Content Strategist,Operational,North America,USA,37.7749,-122.4194,Remote,Full-time,41054.46,2,Active,24,White,6,55,46-55,4-6 Years,30K-50K,2023,2.1666666666666665,62,70,1759.0,139.16666666666666,11.5,Moderate,3.3333333333333335,9705.060000000001,12509.19,5K-10K,10K-20K,High,11-15,Average,61-80,61-80,1701-1900,101-150
1305,Ashleigh Webb,1962-03-26,Female,Master's,2018-12-09,IT,Data Scientist,Mid-Level,Europe,UK,51.5074,-0.1278,Onsite,Full-time,79762.47,4,Active,22,White British,6,62,56-66,4-6 Years,75K-100K,2023,2.0,67,75,1857.0,94.5,14.5,High,4.0,8904.45,12028.36,5K-10K,10K-20K,High,11-15,Below Average,61-80,61-80,1701-1900,51-100
1306,Lewis Powell,1985-07-26,Male,Master's,2019-01-08,Operations,Operations Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,50555.85,0,Active,24,White British,5,39,36-45,4-6 Years,50K-75K,2023,2.4,55,57,1990.2,238.6,6.8,High,3.8,9772.39,12387.04,5K-10K,10K-20K,High,6-10,Average,41-60,41-60,1901-2100,Above 200
1307,Banjeet Tiwari,1959-11-25,Male,Associate's,2022-09-16,Sales,Sales Representative,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,117143.34,1,Active,15,Dravidian,2,65,56-66,1-3 Years,100K-125K,2023,2.5,22,23,1905.5,34.5,14.0,High,3.5,3848.39,4941.16,500-5K,500-5K,High,11-15,Average,21-40,21-40,1901-2100,0-50
1308,Burckhard Loos,1997-06-13,Male,Associate's,2018-11-17,Finance,Financial Analyst,Operational,Europe,Germany,52.52,13.405,Remote,Full-time,56949.41,0,Active,22,German,6,27,26-35,4-6 Years,50K-75K,2023,3.3333333333333335,65,71,1922.1666666666667,177.0,12.333333333333334,Low,4.166666666666667,12940.99,19153.16,10K-15K,10K-20K,Very High,11-15,Good,61-80,61-80,1901-2100,151-200
1309,Samantha Jones,1977-10-25,Male,High School,2019-04-18,Marketing,Marketing Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,79236.37,0,Active,22,Bengali,5,47,46-55,4-6 Years,75K-100K,2023,2.4,53,60,1843.2,188.6,7.8,Low,4.0,8953.619999999999,11090.3,5K-10K,10K-20K,High,6-10,Average,41-60,41-60,1701-1900,151-200
1310,Kevin Williams-Jackson,1987-05-24,Female,Doctorate,2022-03-15,HR,HR Manager,Senior,Europe,UK,51.5074,-0.1278,Remote,Full-time,76042.16,2,Active,20,White British,2,37,36-45,1-3 Years,75K-100K,2023,3.0,22,22,2072.0,45.5,14.0,Low,4.0,5440.6900000000005,6175.3099999999995,5K-10K,5K-10K,High,11-15,Average,21-40,21-40,1901-2100,0-50
1311,Alyssa Cooper,1962-11-11,Female,Bachelor's,2021-10-30,IT,IT Support Specialist,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,41816.94,3,Resigned,25,Bengali,1,62,56-66,1-3 Years,30K-50K,2024,3.4285714285714284,77,92,2065.4285714285716,125.85714285714286,10.0,High,3.4285714285714284,11884.07,21701.04,10K-15K,20K-30K,High,6-10,Good,61-80,Above 80,1901-2100,101-150
1312,Nikolas Dörschner,1959-10-04,Male,Doctorate,2021-09-19,HR,HR Manager,Senior,Europe,Germany,52.52,13.405,Onsite,Full-time,119996.21,4,Resigned,18,Germany-Other,2,65,56-66,1-3 Years,100K-125K,2024,4.142857142857143,79,87,2173.5714285714284,158.85714285714286,9.428571428571429,Moderate,3.142857142857143,19697.29,20351.54,15K-20K,20K-30K,High,6-10,Excellent,61-80,Above 80,Above 2100,151-200
1313,Riya Borra,1981-09-25,Male,Associate's,2019-01-07,HR,HR Specialist,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,127402.55,3,Active,15,Dravidian,5,43,36-45,4-6 Years,125K-150K,2023,2.0,53,65,1869.6,172.2,12.0,High,4.0,6539.6,9239.539999999999,5K-10K,5K-10K,High,11-15,Below Average,41-60,61-80,1701-1900,151-200
1314,Viraj Tak,1981-04-20,Female,Master's,2018-12-25,Sales,Account Executive,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,61821.49,0,Active,22,Indo-Aryan,5,43,36-45,4-6 Years,50K-75K,2023,1.8333333333333333,63,73,1921.3333333333333,158.33333333333334,10.0,Moderate,3.1666666666666665,7281.030000000001,10393.33,5K-10K,10K-20K,High,6-10,Below Average,61-80,61-80,1901-2100,151-200
1315,David Diaz,1968-11-28,Female,Bachelor's,2018-04-02,R&D,R&D Engineer,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Full-time,90788.9,3,Resigned,15,White,4,56,56-66,4-6 Years,75K-100K,2023,2.1666666666666665,66,78,1701.1666666666667,73.5,10.333333333333334,High,1.8333333333333333,9333.37,13125.94,5K-10K,10K-20K,Low,11-15,Average,61-80,61-80,1701-1900,51-100
1316,Joshua Williams,2005-03-15,Female,Doctorate,2021-03-01,IT,Software Engineer,Operational,North America,USA,37.7749,-122.4194,Remote,Full-time,74518.5,0,Active,20,Hispanic,3,19,18-25,1-3 Years,50K-75K,2023,1.6666666666666667,33,34,2114.3333333333335,150.0,12.666666666666666,Moderate,3.3333333333333335,3614.44,5282.78,500-5K,5K-10K,High,11-15,Below Average,21-40,21-40,Above 2100,101-150
1317,Katarzyna Steckel,1977-03-13,Female,Master's,2019-08-24,R&D,Research Scientist,Mid-Level,Europe,Germany,52.52,13.405,Remote,Full-time,58631.85,2,Active,22,German,5,47,46-55,4-6 Years,50K-75K,2023,2.4,56,59,1802.0,210.4,12.4,High,3.8,9304.49,12582.93,5K-10K,10K-20K,High,11-15,Average,41-60,41-60,1701-1900,Above 200
1318,Jutta Vogt,1977-01-27,Male,Master's,2021-12-09,Finance,Financial Analyst,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,72838.14,1,Active,18,German,3,47,46-55,1-3 Years,50K-75K,2023,2.0,33,34,1944.6666666666667,174.0,12.666666666666666,High,3.6666666666666665,4064.18,6176.639999999999,500-5K,5K-10K,High,11-15,Below Average,21-40,21-40,1901-2100,151-200
1319,Jessica Maldonado DDS,1971-09-01,Male,Doctorate,2018-06-06,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Part-time,66102.01,2,Active,20,Bengali,6,53,46-55,4-6 Years,50K-75K,2023,2.5,65,73,2054.1666666666665,90.33333333333333,12.666666666666666,High,3.1666666666666665,10365.54,15046.2,10K-15K,10K-20K,High,11-15,Average,61-80,61-80,1901-2100,51-100
1320,Stephanie Reeves,1964-01-04,Female,Bachelor's,2018-06-21,Operations,Logistics Manager,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,72078.1,1,Active,22,Hispanic,6,61,56-66,4-6 Years,50K-75K,2023,2.5,64,74,1924.1666666666667,165.5,11.166666666666666,Low,3.5,10871.96,14901.970000000001,10K-15K,10K-20K,High,11-15,Average,61-80,61-80,1901-2100,151-200
1321,Upadhriti Roy,1997-03-25,Female,Doctorate,2021-02-02,Marketing,Content Strategist,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,73915.78,1,Resigned,22,Indo-Aryan,0,27,26-35,<1 Year,50K-75K,2024,2.2857142857142856,77,89,2139.0,190.14285714285714,12.428571428571429,High,2.5714285714285716,19926.63,20233.559999999998,15K-20K,20K-30K,Medium,11-15,Average,61-80,Above 80,Above 2100,151-200
1322,Noah Krishna,1971-12-15,Male,Doctorate,2019-03-19,R&D,Research Scientist,Mid-Level,Asia,India,28.7041,77.1025,Remote,Full-time,123710.46,3,Active,15,Indo-Aryan,5,53,46-55,4-6 Years,100K-125K,2023,1.8,52,67,2004.6,89.2,14.4,Low,3.6,6265.610000000001,8279.45,5K-10K,5K-10K,High,11-15,Below Average,41-60,61-80,1901-2100,51-100
1323,Hemang Tandon,1976-01-20,Male,Associate's,2022-08-10,Operations,Operations Coordinator,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,53500.61,3,Active,22,Dravidian,2,48,46-55,1-3 Years,50K-75K,2023,2.5,20,22,1997.0,108.5,17.5,High,4.5,3623.02,4833.88,500-5K,500-5K,Very High,16-20,Average,10-20,21-40,1901-2100,101-150
1324,Rebecca Stephens,2003-08-19,Male,High School,2022-08-02,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,41330.52,2,Active,25,Black,2,21,18-25,1-3 Years,30K-50K,2023,2.0,20,23,2133.0,188.0,7.0,High,4.5,2808.87,3718.36,500-5K,500-5K,Very High,6-10,Below Average,10-20,21-40,Above 2100,151-200
1325,Michael Lord,1987-05-23,Male,Bachelor's,2019-02-20,HR,HR Specialist,Operational,Europe,UK,51.5074,-0.1278,Onsite,Part-time,121810.59,3,Active,15,White British,5,37,36-45,4-6 Years,100K-125K,2023,2.2,56,63,1942.6,91.4,11.2,Moderate,2.8,7785.53,11124.68,5K-10K,10K-20K,Medium,11-15,Average,41-60,61-80,1901-2100,51-100
1326,Gareth Cooper,1963-04-10,Male,Bachelor's,2021-08-16,HR,HR Specialist,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,79579.79,2,Active,18,White British,3,61,56-66,1-3 Years,75K-100K,2023,2.6666666666666665,34,40,1897.6666666666667,153.0,8.0,Moderate,3.6666666666666665,5611.1,8485.88,5K-10K,5K-10K,High,6-10,Average,21-40,21-40,1701-1900,151-200
1327,Kim Lewis,1997-09-14,Female,Associate's,2018-10-26,Finance,Accountant,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,31910.04,3,Active,25,White British,6,27,26-35,4-6 Years,30K-50K,2023,2.5,66,72,1951.3333333333333,124.16666666666667,16.666666666666668,Moderate,4.333333333333333,12661.53,15922.45,10K-15K,10K-20K,Very High,16-20,Average,61-80,61-80,1901-2100,101-150
1328,Lori Thompson,1968-06-21,Female,Associate's,2021-06-16,Marketing,Marketing Coordinator,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,90111.16,4,Active,18,White,3,56,56-66,1-3 Years,75K-100K,2023,2.3333333333333335,30,36,1968.6666666666667,192.0,15.666666666666666,High,3.6666666666666665,5670.1900000000005,6817.89,5K-10K,5K-10K,High,16-20,Average,21-40,21-40,1901-2100,151-200
1329,Britt Wagenknecht B.Sc.,1980-03-16,Male,Doctorate,2021-03-08,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Remote,Full-time,85931.05,1,Active,18,Germany-Other,3,44,36-45,1-3 Years,75K-100K,2023,2.3333333333333335,32,37,1973.3333333333333,267.0,12.0,Low,4.666666666666667,5253.16,6798.45,5K-10K,5K-10K,Very High,11-15,Average,21-40,21-40,1901-2100,Above 200
1330,Alyssa Nolan,1964-01-11,Female,Master's,2022-10-10,IT,IT Support Specialist,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,73413.79,3,Active,22,Bengali,2,60,56-66,1-3 Years,50K-75K,2023,3.5,22,29,2230.5,90.5,8.0,High,4.5,4459.65,6422.5,500-5K,5K-10K,Very High,6-10,Good,21-40,21-40,Above 2100,51-100
1331,Calvin Nichols,1968-02-24,Male,High School,2021-06-02,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Remote,Part-time,59239.6,2,Resigned,24,Hispanic,1,56,56-66,1-3 Years,50K-75K,2024,2.4285714285714284,75,89,2116.714285714286,180.42857142857142,15.857142857142858,Moderate,2.5714285714285716,14912.880000000001,16065.44,10K-15K,10K-20K,Medium,16-20,Average,61-80,Above 80,Above 2100,151-200
1332,Dr Mandy Edwards,1978-12-02,Male,Associate's,2022-08-25,Operations,Operations Coordinator,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,42894.44,1,Active,24,UK-Other,2,46,46-55,1-3 Years,30K-50K,2023,1.5,22,22,1908.0,212.5,11.5,High,5.0,2480.3999999999996,3219.37,500-5K,500-5K,Very High,11-15,Below Average,21-40,21-40,1901-2100,Above 200
1333,Debra Hood,1966-10-13,Female,High School,2019-07-11,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,67515.68,1,Resigned,20,Black,4,58,56-66,4-6 Years,50K-75K,2023,2.2,52,62,1824.4,107.8,8.2,High,3.2,8211.4,9878.960000000001,5K-10K,5K-10K,High,6-10,Average,41-60,61-80,1701-1900,101-150
1334,Sophie Perry,2005-03-24,Male,Associate's,2021-01-24,IT,Software Engineer,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,74380.38,4,Active,22,White British,3,19,18-25,1-3 Years,50K-75K,2023,2.0,30,36,1840.3333333333333,225.0,13.0,Low,4.666666666666667,3527.66,5489.03,500-5K,5K-10K,Very High,11-15,Below Average,21-40,21-40,1701-1900,Above 200
1335,Gloria Bell,1975-06-11,Female,Associate's,2020-04-23,Operations,Logistics Manager,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Part-time,106397.87,4,Active,15,Asian,4,49,46-55,4-6 Years,100K-125K,2023,2.25,44,49,1942.0,183.25,11.25,High,4.25,6603.33,9145.19,5K-10K,5K-10K,Very High,11-15,Average,41-60,41-60,1901-2100,151-200
1336,Cynthia Freeman,1999-08-03,Male,Doctorate,2019-05-24,Marketing,Marketing Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,73591.39,2,Active,22,Bengali,5,25,18-25,4-6 Years,50K-75K,2023,2.6,54,63,2004.2,183.2,10.6,Moderate,4.0,9771.849999999999,12540.15,5K-10K,10K-20K,High,11-15,Average,41-60,61-80,1901-2100,151-200
1337,Michael Gallagher,1962-06-20,Male,Bachelor's,2018-12-12,Operations,Operations Coordinator,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,63920.93,2,Active,22,Hispanic,6,62,56-66,4-6 Years,50K-75K,2023,2.3333333333333335,62,71,1916.5,96.5,9.666666666666666,Moderate,3.6666666666666665,10629.69,13977.45,10K-15K,10K-20K,High,6-10,Average,61-80,61-80,1901-2100,51-100
1338,Robert Smith,1986-07-23,Female,Bachelor's,2018-03-16,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,46931.55,2,Active,22,White,6,38,36-45,4-6 Years,30K-50K,2023,2.3333333333333335,68,82,1889.6666666666667,172.66666666666666,6.333333333333333,Moderate,3.6666666666666665,9814.99,14020.82,5K-10K,10K-20K,High,6-10,Average,61-80,Above 80,1701-1900,151-200
1339,Yusuf Gierschner,1961-12-21,Male,Master's,2021-04-17,Finance,Financial Analyst,Operational,Europe,Germany,52.52,13.405,Remote,Full-time,76784.86,3,Active,18,German,3,63,56-66,1-3 Years,75K-100K,2023,2.6666666666666665,30,33,2008.6666666666667,201.33333333333334,10.333333333333334,Moderate,2.0,6474.26,7834.8099999999995,5K-10K,5K-10K,Low,11-15,Average,21-40,21-40,1901-2100,Above 200
1340,Lavanya Borah,1960-10-23,Female,Associate's,2018-01-22,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,56739.03,0,Resigned,24,Indo-Aryan,1,64,56-66,1-3 Years,50K-75K,2021,1.5,44,54,1891.0,106.5,9.0,Low,2.0,3840.02,5273.05,500-5K,5K-10K,Low,6-10,Below Average,41-60,41-60,1701-1900,101-150
1341,Angela Gardner,1960-03-17,Female,High School,2019-10-26,Operations,Operations Coordinator,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,66373.22,3,Active,22,White,5,64,56-66,4-6 Years,50K-75K,2023,2.6,51,56,1949.2,123.8,14.4,Moderate,3.8,8178.87,11966.279999999999,5K-10K,10K-20K,High,11-15,Average,41-60,41-60,1901-2100,101-150
1342,Holly Wyatt,2004-03-04,Male,Bachelor's,2020-05-08,R&D,R&D Engineer,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,46356.59,2,Active,22,White,4,20,18-25,4-6 Years,30K-50K,2023,1.5,42,54,2084.25,173.25,16.25,Moderate,4.0,4202.72,5309.129999999999,500-5K,5K-10K,High,16-20,Below Average,41-60,41-60,1901-2100,151-200
1343,Mark Mclean,1988-01-25,Male,High School,2020-01-02,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,82224.47,1,Resigned,20,Bengali,2,36,36-45,1-3 Years,75K-100K,2022,3.0,34,42,1866.6666666666667,204.33333333333334,8.0,High,4.0,6757.25,9253.09,5K-10K,5K-10K,High,6-10,Average,21-40,41-60,1701-1900,Above 200
1344,Kelsey Malone,1959-03-08,Female,Master's,2021-03-19,Operations,Operations Coordinator,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,55680.92,4,Active,22,Black,3,65,56-66,1-3 Years,50K-75K,2023,3.0,32,35,2222.0,200.66666666666666,3.0,Moderate,4.0,6970.5,9163.4,5K-10K,5K-10K,High,1-5,Average,21-40,21-40,Above 2100,Above 200
1345,Patrick Perry,1962-12-17,Male,Doctorate,2022-11-10,Sales,Sales Manager,Mid-Level,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,61773.16,0,Active,22,Bengali,2,62,56-66,1-3 Years,50K-75K,2023,3.5,21,22,2021.0,145.0,15.0,High,3.5,5323.76,6928.3099999999995,5K-10K,5K-10K,High,11-15,Good,21-40,21-40,1901-2100,101-150
1346,Adrienne Chambers,1981-07-03,Male,High School,2018-06-26,IT,Software Engineer,Operational,North America,USA,37.7749,-122.4194,Remote,Full-time,67240.63,0,Active,22,White,6,43,36-45,4-6 Years,50K-75K,2023,2.3333333333333335,65,74,1940.6666666666667,117.33333333333333,10.666666666666666,High,3.6666666666666665,10996.59,13365.58,10K-15K,10K-20K,High,11-15,Average,61-80,61-80,1901-2100,101-150
1347,Raagini Narayanan,2000-08-15,Female,Doctorate,2022-08-12,R&D,Research Scientist,Mid-Level,Asia,India,28.7041,77.1025,Onsite,Full-time,84594.45,3,Active,18,Dravidian,2,24,18-25,1-3 Years,75K-100K,2023,3.0,20,24,1806.0,156.0,16.5,High,3.5,3634.09,5522.78,500-5K,5K-10K,High,16-20,Average,10-20,21-40,1701-1900,151-200
1348,Benjamin Knapp,1970-08-25,Male,High School,2021-09-02,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,110024.41,2,Active,15,BD-Tribal,3,54,46-55,1-3 Years,100K-125K,2023,3.6666666666666665,33,45,1626.3333333333333,203.0,12.0,Moderate,3.6666666666666665,7586.5,10182.16,5K-10K,10K-20K,High,11-15,Good,21-40,41-60,1501-1700,Above 200
1349,Carol Miller-Reeves,1965-06-11,Female,Master's,2021-01-07,IT,Software Engineer,Operational,Europe,UK,51.5074,-0.1278,Remote,Part-time,99123.78,2,Active,18,White British,3,59,56-66,1-3 Years,75K-100K,2023,2.3333333333333335,32,36,2060.3333333333335,194.66666666666666,14.333333333333334,High,3.6666666666666665,4371.6900000000005,6780.68,500-5K,5K-10K,High,11-15,Average,21-40,21-40,1901-2100,151-200
1350,Eckehard Weller,1974-01-25,Male,High School,2022-02-07,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Remote,Full-time,107260.21,1,Active,18,Turkish,2,50,46-55,1-3 Years,100K-125K,2023,3.0,22,24,2137.0,157.0,8.0,High,4.0,5582.58,5869.49,5K-10K,5K-10K,High,6-10,Average,21-40,21-40,Above 2100,151-200
1351,Justina Löffler B.Sc.,1975-01-06,Female,Master's,2020-06-27,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Remote,Full-time,74311.79,1,Active,20,German,4,49,46-55,4-6 Years,50K-75K,2023,3.0,43,51,2225.25,123.25,13.75,High,3.5,8780.81,10442.56,5K-10K,10K-20K,High,11-15,Average,41-60,41-60,Above 2100,101-150
1352,Robert Martinez,2002-05-07,Male,Associate's,2020-02-09,Finance,Financial Analyst,Operational,North America,USA,37.7749,-122.4194,Remote,Full-time,62649.26,3,Active,22,White,4,22,18-25,4-6 Years,50K-75K,2023,2.5,46,52,1896.75,159.75,8.0,High,3.0,7326.099999999999,10483.25,5K-10K,10K-20K,Medium,6-10,Average,41-60,41-60,1701-1900,151-200
1353,Kenneth Wood,1998-12-05,Male,High School,2019-03-03,HR,HR Manager,Senior,Europe,UK,51.5074,-0.1278,Remote,Full-time,68312.92,4,Resigned,20,White British,4,26,26-35,4-6 Years,50K-75K,2020,2.5,20,21,1939.5,202.5,10.0,High,3.5,3148.02,4704.360000000001,500-5K,500-5K,High,6-10,Average,10-20,21-40,1901-2100,Above 200
1354,Valeska Trub,1973-09-08,Female,Master's,2019-12-30,Finance,Financial Analyst,Operational,Europe,Germany,52.52,13.405,Onsite,Part-time,67392.97,1,Active,22,German,4,51,46-55,4-6 Years,50K-75K,2023,2.2,58,62,1987.0,45.4,13.0,Moderate,3.4,8963.310000000001,11645.58,5K-10K,10K-20K,High,11-15,Average,41-60,61-80,1901-2100,0-50
1355,Donald Barrett,2005-02-22,Female,Bachelor's,2020-04-29,IT,IT Support Specialist,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,69281.28,4,Active,22,White British,4,19,18-25,4-6 Years,50K-75K,2023,1.5,43,48,2047.5,170.0,11.75,High,4.5,4964.33,6014.5599999999995,500-5K,5K-10K,Very High,11-15,Below Average,41-60,41-60,1901-2100,151-200
1356,Dipl.-Ing. Mehmet Kraus B.Sc.,2000-01-29,Male,Bachelor's,2018-09-27,Finance,Financial Analyst,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,70889.37,4,Active,20,German,6,24,18-25,4-6 Years,50K-75K,2023,3.0,63,78,1901.1666666666667,155.66666666666666,7.666666666666667,High,4.0,12630.369999999999,16601.61,10K-15K,10K-20K,High,6-10,Average,61-80,61-80,1901-2100,151-200
1357,Jörg Stroh,1968-02-01,Male,Bachelor's,2018-01-14,Sales,Sales Representative,Entry,Europe,Germany,52.52,13.405,Onsite,Full-time,43761.35,0,Active,24,German,6,56,56-66,4-6 Years,30K-50K,2023,2.1666666666666665,64,80,1968.3333333333333,199.5,10.0,Low,3.3333333333333335,8836.49,12088.310000000001,5K-10K,10K-20K,High,6-10,Average,61-80,61-80,1901-2100,151-200
1358,Jasmit Buch,1996-02-03,Female,High School,2020-09-15,HR,HR Manager,Senior,Asia,India,28.7041,77.1025,Remote,Full-time,55013.41,1,Active,22,Indo-Aryan,4,28,26-35,4-6 Years,50K-75K,2023,2.0,41,46,1966.5,120.0,12.25,High,3.25,5602.91,7441.75,5K-10K,5K-10K,High,11-15,Below Average,41-60,41-60,1901-2100,101-150
1359,Julie Powell,1980-05-26,Male,Associate's,2022-03-27,IT,Software Engineer,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,45546.61,2,Active,24,White,2,44,36-45,1-3 Years,30K-50K,2023,3.0,24,25,2111.0,189.5,15.5,High,4.5,5366.35,6612.5599999999995,5K-10K,5K-10K,Very High,16-20,Average,21-40,21-40,Above 2100,151-200
1360,Anika Reuter B.Eng.,1980-02-21,Male,Master's,2018-09-04,HR,HR Specialist,Operational,Europe,Germany,52.52,13.405,Remote,Full-time,83401.53,4,Active,20,German,6,44,36-45,4-6 Years,75K-100K,2023,2.1666666666666665,65,68,1993.3333333333333,116.5,13.0,High,4.166666666666667,10926.13,13475.83,10K-15K,10K-20K,Very High,11-15,Average,61-80,61-80,1901-2100,101-150
1361,Dr Norman Bell,1972-12-19,Male,Associate's,2018-12-08,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,64362.74,3,Active,22,White British,6,52,46-55,4-6 Years,50K-75K,2023,2.3333333333333335,61,65,1847.3333333333333,182.16666666666666,11.166666666666666,Moderate,3.5,10530.92,13529.720000000001,10K-15K,10K-20K,High,11-15,Average,61-80,61-80,1701-1900,151-200
1362,Siegfried Sauer,1964-03-22,Male,Doctorate,2020-12-27,R&D,R&D Engineer,Mid-Level,Europe,Germany,52.52,13.405,Onsite,Full-time,77860.4,0,Active,20,German,3,60,56-66,1-3 Years,75K-100K,2023,2.0,41,55,1852.0,134.0,8.0,Low,3.5,5014.889999999999,7320.610000000001,5K-10K,5K-10K,High,6-10,Below Average,41-60,41-60,1701-1900,101-150
1363,Pamela Mendoza,2006-02-24,Male,Doctorate,2020-06-07,Sales,Account Executive,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,92166.81,4,Active,18,Bengali,4,18,18-25,4-6 Years,75K-100K,2023,3.0,41,50,1964.25,181.75,17.0,Moderate,3.75,7365.6900000000005,11479.59,5K-10K,10K-20K,High,16-20,Average,41-60,41-60,1901-2100,151-200
1364,Connie Rogers,1998-06-19,Female,High School,2018-12-05,R&D,Research Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,72462.28,1,Active,20,Bengali,6,26,26-35,4-6 Years,50K-75K,2023,2.5,68,83,1937.3333333333333,135.0,7.0,High,3.5,11113.41,13876.0,10K-15K,10K-20K,High,6-10,Average,61-80,Above 80,1901-2100,101-150
